,Unnamed: 0,einID,einStichtag,einRPOM,einEOM,strkey,Hausnummer_Zusatz,PLZ,einKLRG,Schulbezirk,einGebID,einWohnsitzart,Geschlecht,Religion,Staatange#1,Staatange#2,ADA,einGeburtstag,einAlter,einAlter_Monate,einZuzugsdatum,einZuzugsalter,einFamiliebestand,einPartner_geschlecht,einPartner_Staatangehörigkeit,einEhestaat
72032,72032,67274,2025-06-30,0,0,338,11,67059,11230412,110,0,40,1,oa,0,,1,2011-07-15,14,170,2014-10-30,10,1,9,998,9
80983,80983,82083,2025-06-30,0,0,385,79,67069,22161011,520,0,40,1,ev,0,,1,1961-06-07,64,771,1975-11-01,49,4,9,998,9
83575,83575,11635,2025-06-30,0,0,406,52,67067,41230141,330,0,40,2,rk,170,,3,1950-03-10,75,906,1996-09-26,28,4,9,998,9
69466,69466,152349,2025-06-30,0,0,317,136,67059,14170314,730,0,40,2,oa,438,,3,2010-01-02,15,188,2021-03-01,4,1,9,998,9
137495,137495,147671,2025-06-30,0,0,747,32,67071,31341235,430,0,40,1,oa,998,,3,2002-01-05,23,284,2024-08-01,1,5,9,998,9
60133,60133,150335,2025-06-30,0,0,255,101,67069,21210341,510,0,40,1,so,144,,3,2006-08-18,19,228,2020-05-23,5,1,9,998,9
90267,90267,158814,2025-06-30,0,0,442,14,67061,12120121,210,0,40,1,ev,0,,1,1971-08-06,54,649,2021-05-01,4,2,2,129,2
138077,138077,79781,2025-06-30,0,0,750,1,67069,23440331,530,0,40,1,so,170,,3,1955-02-23,70,846,1993-06-30,32,2,2,170,3
127514,127514,159043,2025-06-30,0,0,690,26,67059,11120342,110,0,40,2,oa,166,,3,1990-10-13,34,419,2024-10-01,0,5,9,998,9
67914,67914,138900,2025-06-30,0,0,304,13,67063,15240811,610,0,40,2,oa,0,,1,2019-07-06,6,74,2019-07-06,6,1,9,998,9
54862,54862,126924,2025-06-30,0,0,224,59,67063,13120111,720,0,40,2,oa,423,,3,2001-06-09,24,291,2016-12-15,8,5,9,998,9
130160,130160,63905,2025-06-30,0,0,700,12,67065,51340331,220,0,40,1,rk,0,152.0,2,1989-04-11,36,437,2025-01-01,0,2,2,0,1
53079,53079,19526,2025-06-30,0,0,216,121,67069,22141311,520,0,40,2,ev,0,,1,1955-01-09,70,848,1955-01-09,70,4,9,998,9
165912,165912,65974,2025-06-30,0,0,907,1,67061,12330831,130,0,40,2,oa,0,,1,1995-01-24,30,367,2022-05-21,3,2,1,163,2
95774,95774,31534,2025-06-30,0,0,475,63,67063,15270121,610,0,40,1,oa,0,,1,2012-03-21,13,161,2012-03-21,13,1,9,998,9
94668,94668,20172,2025-06-30,0,0,474,21,67065,51390741,220,0,40,2,oa,0,,1,1962-08-23,63,756,2025-01-01,0,2,1,0,1
152899,152899,101999,2025-06-30,0,0,834,4,67071,31440111,430,0,40,2,ev,0,,1,1988-09-29,36,443,2009-01-26,16,1,9,998,9
45139,45139,138123,2025-06-30,0,0,179,21,67059,14120914,730,0,40,1,rk,165,,3,1990-10-21,34,418,2019-05-26,6,1,9,998,9
155401,155401,171471,2025-06-30,0,0,848,28,67061,12210342,120,0,40,1,oa,0,,1,1994-08-16,31,373,2024-02-01,1,1,9,998,9
86927,86927,119007,2025-06-30,0,0,429,2,67063,13130731,710,0,40,1,oa,0,,1,1999-08-05,26,313,2023-06-01,2,1,9,998,9
27877,27877,177033,2025-06-30,0,0,1173,11J,67061,12320731,130,0,40,1,ev,0,,1,1998-01-11,27,332,2025-04-12,0,1,9,998,9
15849,15849,22154,2025-06-30,0,0,1098,72,67065,51370741,220,0,40,2,oa,0,163.0,2,2008-03-19,17,209,2009-03-01,16,1,9,998,9
85894,85894,173776,2025-06-30,0,0,420,48,67061,12310231,130,0,40,1,oa,423,,3,1999-08-09,26,313,2023-11-13,1,5,9,998,9
116154,116154,142646,2025-06-30,0,0,612,8,67069,22142012,520,0,40,1,rk,137,,3,1967-06-24,58,698,2025-04-16,0,5,9,998,9
131686,131686,142215,2025-06-30,0,0,709,8,67059,14130241,730,0,40,2,oa,122,,3,1996-07-06,29,350,2022-06-27,3,2,1,122,3
19856,19856,10009,2025-06-30,0,0,1111,71,67069,22151211,520,0,40,1,rk,0,152.0,2,1948-01-04,77,932,2025-01-01,0,3,9,998,9
20268,20268,69955,2025-06-30,0,0,1115,21,67069,21141041,510,0,40,2,oa,0,,1,1945-07-28,80,961,1962-04-04,63,3,9,998,9
152878,152878,25951,2025-06-30,0,0,834,4,67071,31440111,430,0,40,1,oa,0,351.0,2,1962-01-06,63,764,2025-01-01,0,2,2,0,1
135703,135703,100019,2025-06-30,0,0,728,67,67059,11150122,110,0,40,2,oa,0,,1,1985-06-02,40,483,2005-05-16,20,1,9,998,9
99318,99318,8768,2025-06-30,0,0,507,23,67069,22171113,520,0,40,1,rk,0,,1,1945-05-16,80,964,1951-10-19,73,2,2,0,1
47474,47474,155888,2025-06-30,0,0,182,44,67069,23410431,530,0,40,1,ev,0,,1,2020-02-03,5,67,2021-08-01,4,1,9,998,9
28860,28860,121720,2025-06-30,0,0,1177,3,67061,12321021,130,0,40,1,oa,0,166.0,2,1993-10-02,31,383,2018-10-25,6,1,9,998,9
95030,95030,126813,2025-06-30,0,0,474,90,67065,51380121,220,0,40,2,rk,0,262.0,2,1993-04-23,32,388,2016-04-01,9,1,9,998,9
77672,77672,44920,2025-06-30,0,0,364,3,67071,31410511,420,0,40,2,ev,0,,1,1936-02-08,89,1075,1936-02-08,89,3,9,998,9
154969,154969,81601,2025-06-30,0,0,847,33,67069,23440115,530,0,40,2,oa,0,154.0,2,1960-04-02,65,785,1998-08-01,27,2,1,0,1
63648,63648,129218,2025-06-30,0,0,275,2B,67071,35111222,440,0,40,1,rk,0,,1,1980-12-05,44,537,2016-12-01,8,2,2,0,1
14311,14311,98065,2025-06-30,0,0,1092,16,67059,14160521,730,0,40,1,oa,0,160.0,2,1997-08-30,28,336,2004-12-15,20,1,9,998,9
80832,80832,124027,2025-06-30,0,0,385,60,67069,22160611,520,0,40,2,ev,0,,1,1995-09-06,30,360,2017-09-01,8,2,1,0,1
30260,30260,37094,2025-06-30,0,0,118,66,67059,11220124,110,0,40,2,ev,0,,1,1959-11-21,65,789,1979-09-17,46,4,9,998,9
849,849,78362,2025-06-30,0,0,1005,13,67067,52140511,230,0,40,1,oa,0,,1,1953-12-01,71,861,1981-01-15,44,2,2,0,1
4163,4163,153691,2025-06-30,0,0,1019,219,67063,15830932,630,0,40,1,oa,0,475.0,2,1989-01-07,36,440,2021-06-01,4,2,2,475,2
1408,1408,35692,2025-06-30,0,0,100,18,67059,11140231,110,0,40,2,ev,0,,1,1988-02-24,37,450,1988-02-24,37,1,9,998,9
19773,19773,51377,2025-06-30,0,0,1111,57,67069,22160221,520,0,40,1,rk,0,,1,1949-12-06,75,909,2025-01-01,0,3,9,998,9
99328,99328,124773,2025-06-30,0,0,507,24,67069,22180211,520,0,40,2,so,273,,3,1977-07-01,48,578,2018-05-01,7,5,9,998,9
129891,129891,175961,2025-06-30,0,0,698,12,67059,11150331,110,0,40,2,oa,0,163.0,2,2024-01-11,1,20,2024-01-11,1,1,9,998,9
98380,98380,14713,2025-06-30,0,0,491,3,67071,35121011,440,0,40,2,rk,0,,1,1988-05-26,37,447,2023-10-14,1,1,9,998,9
11291,11291,50694,2025-06-30,0,0,1068,12,67061,12350342,130,0,40,2,ev,0,,1,1976-05-12,49,592,1980-08-06,45,2,1,158,2
157731,157731,175962,2025-06-30,0,0,858,10,67065,52110411,230,0,40,1,oa,475,,3,2005-01-01,20,248,2024-05-07,1,5,9,998,9
108179,108179,18523,2025-06-30,0,0,573,43,67065,41440311,240,0,40,1,rk,137,,3,1957-09-10,68,816,1978-09-01,47,4,9,998,9
97755,97755,173231,2025-06-30,0,0,485,6,67063,15241221,610,0,40,1,rk,0,,1,1991-06-24,34,410,2024-10-01,0,1,9,998,9
118659,118659,145920,2025-06-30,0,0,631,15,67063,13230523,720,0,40,1,oa,337,,3,1994-10-23,30,370,2022-09-20,2,2,2,337,3
100332,100332,49134,2025-06-30,0,0,523,32,67067,41131532,310,0,40,2,rk,0,,1,1953-02-16,72,871,1964-04-09,61,2,1,0,1
120450,120450,55043,2025-06-30,0,0,651,15,67067,41210812,330,0,40,1,oa,158,,3,1957-09-22,67,815,1957-09-22,67,2,2,0,2
120414,120414,79702,2025-06-30,0,0,651,11,67067,41210811,330,0,40,1,rk,0,,1,1946-06-28,79,950,1946-06-28,79,4,9,998,9
43359,43359,98433,2025-06-30,0,0,174,1A,67069,22130441,520,0,40,2,so,0,,1,1970-01-03,55,668,2005-02-17,20,2,1,0,1
92720,92720,32129,2025-06-30,0,0,460,7,67067,52130521,230,0,20,2,oa,0,,1,2002-06-09,23,279,2002-06-09,23,1,9,998,9
50953,50953,53507,2025-06-30,0,0,202,4,67067,52161541,230,0,40,1,ev,0,,1,1971-09-24,53,647,2006-07-15,19,2,2,0,1
153444,153444,23448,2025-06-30,0,0,838,51,67065,51211511,220,0,40,1,rk,0,,1,1962-02-03,63,763,1997-02-01,28,2,2,0,1
88415,88415,159510,2025-06-30,0,0,431,238,67067,52142011,230,0,40,1,oa,0,163.0,2,2021-01-23,4,55,2022-01-30,3,1,9,998,9
162555,162555,96818,2025-06-30,0,0,888,6,67063,15230631,610,0,20,2,ev,0,,1,1973-05-14,52,628,2003-12-01,21,1,9,998,9
59102,59102,58500,2025-06-30,0,0,250,27,67063,15270112,610,0,40,1,ev,0,,1,1961-09-28,63,767,1994-05-01,31,2,2,0,1
123492,123492,109008,2025-06-30,0,0,672,16,67065,42101611,320,0,40,2,oa,0,368.0,2,2012-02-02,13,163,2012-02-02,13,1,9,998,9
86425,86425,132308,2025-06-30,0,0,425,9,67061,12330511,130,0,40,1,so,150,170.0,3,1980-01-15,45,548,2018-02-01,7,2,2,170,3
1670,1670,155573,2025-06-30,0,0,100,37,67059,11140311,110,0,40,1,oa,475,,3,2006-01-01,19,236,2021-06-01,4,1,9,998,9
60222,60222,154730,2025-06-30,0,0,255,14,67069,21120121,510,0,40,1,oa,170,,3,1984-06-18,41,494,2022-10-31,2,2,2,998,9
104585,104585,7545,2025-06-30,0,0,550,9,67067,41311411,240,0,40,2,rk,0,,1,1948-10-30,76,922,2024-11-01,0,3,9,998,9
11185,11185,139817,2025-06-30,0,0,1067,41,67059,14130643,730,0,40,1,oa,125,,3,1975-06-13,50,603,2019-06-01,6,2,2,125,3
135083,135083,107699,2025-06-30,0,0,727,14,67065,51390331,220,0,40,2,oa,125,,3,2011-03-15,14,174,2011-03-15,14,1,9,998,9
150906,150906,132941,2025-06-30,0,0,827,17,67061,12210311,120,0,40,1,so,154,,3,1953-02-14,72,871,2018-03-28,7,2,1,154,3
168903,168903,116815,2025-06-30,0,0,924,149,67061,12140121,210,0,40,2,so,475,,3,2011-02-02,14,175,2016-03-01,9,1,9,998,9
178070,178070,106883,2025-06-30,0,0,974,108,67063,15280241,630,0,40,2,oa,0,150.0,2,2011-04-17,14,173,2011-04-17,14,1,9,998,9
25657,25657,107881,2025-06-30,0,0,1146,59,67059,11160711,110,0,40,1,so,0,134.0,2,2007-09-14,18,216,2012-02-28,13,1,9,998,9
60849,60849,75078,2025-06-30,0,0,256,12,67069,23431042,530,0,40,2,oa,0,,1,1949-02-01,76,919,2025-01-01,0,3,9,998,9
21990,21990,39589,2025-06-30,0,0,1134,2,67063,13250152,720,0,40,1,ev,0,130.0,2,2000-11-02,24,298,2000-11-02,24,1,9,998,9
168628,168628,160459,2025-06-30,0,0,924,129,67061,12110113,210,0,40,1,oa,130,,3,1999-11-15,25,310,2021-07-01,4,2,2,130,3
148271,148271,52331,2025-06-30,0,0,803,11,67061,12430511,130,0,40,1,rk,0,,1,1952-08-13,73,877,1952-08-13,73,2,2,0,1
96449,96449,101344,2025-06-30,0,0,477,14,67061,12350132,130,0,40,2,oa,0,,1,1965-03-24,60,725,2008-05-22,17,2,1,0,1
48203,48203,175321,2025-06-30,0,0,185,29,67069,21110511,510,0,40,1,oa,0,,1,2001-12-02,23,285,2024-08-09,1,1,9,998,9
115606,115606,75008,2025-06-30,0,0,610,5,67061,12260411,120,0,40,2,rk,130,,3,1951-11-28,73,885,1974-08-03,51,2,1,130,3
67814,67814,90175,2025-06-30,0,0,303,18,67071,31320221,420,0,40,2,rk,137,,3,1976-04-10,49,593,1995-02-25,30,2,1,137,3
47210,47210,83802,2025-06-30,0,0,182,24,67069,23440122,530,0,40,2,oa,152,,3,1967-02-21,58,702,2006-01-01,19,2,1,0,2
125375,125375,150341,2025-06-30,0,0,676,68,67069,23430312,530,0,40,1,ev,0,,1,1986-04-26,39,472,2020-04-01,5,1,9,998,9
164614,164614,91291,2025-06-30,0,0,896,97,67063,13170114,720,0,40,2,so,163,,3,1970-12-25,54,656,1994-12-10,30,2,1,163,3
177238,177238,31657,2025-06-30,0,0,969,10,67061,12280241,120,0,40,2,oa,0,,1,2002-02-04,23,283,2002-02-04,23,1,9,998,9
68520,68520,95951,2025-06-30,0,0,310,3,67065,51360321,220,0,40,1,oa,0,,1,1980-02-14,45,547,2004-05-10,21,2,2,0,1
81241,81241,31469,2025-06-30,0,0,38,3,67063,15241321,610,0,40,1,oa,0,163.0,2,2005-11-23,19,237,2005-11-23,19,1,9,998,9
139840,139840,136854,2025-06-30,0,0,758,215,67061,12210321,120,0,40,2,oa,0,,1,2018-11-01,6,82,2018-11-01,6,1,9,998,9
21501,21501,69935,2025-06-30,0,0,112,17,67069,21121131,510,0,40,1,oa,0,,1,1964-03-25,61,737,1978-01-16,47,2,2,0,1
126693,126693,18739,2025-06-30,0,0,683,45,67071,35141031,440,0,40,1,oa,0,,1,2008-02-08,17,211,2008-02-08,17,1,9,998,9
160240,160240,170282,2025-06-30,0,0,871,58,67065,51390541,220,0,40,1,oa,0,137.0,2,2023-01-13,2,32,2023-01-13,2,1,9,998,9
94234,94234,55277,2025-06-30,0,0,46,6,67071,35150511,440,0,40,2,ev,0,,1,1958-08-20,67,804,1996-05-01,29,2,1,0,1
175867,175867,38306,2025-06-30,0,0,963,10,67063,15250651,610,0,40,1,ev,0,,1,1994-06-13,31,375,2011-12-01,13,1,9,998,9
160924,160924,36662,2025-06-30,0,0,881,17,67067,52162611,230,0,40,2,rk,0,152.0,2,1970-11-30,54,657,2001-08-16,24,2,1,0,1
112908,112908,23828,2025-06-30,0,0,59,140,67071,31130121,410,0,40,1,ev,0,,1,1961-06-23,64,770,1985-07-01,40,4,9,998,9
146297,146297,42379,2025-06-30,0,0,791,27,67069,22110541,520,0,40,2,oa,0,,1,2012-05-03,13,160,2012-05-03,13,1,9,998,9
40556,40556,133900,2025-06-30,0,0,154,2,67063,13230541,720,0,40,1,oa,130,,3,1984-06-01,41,495,2017-09-01,8,1,9,998,9
101530,101530,5439,2025-06-30,0,0,536,3,67069,21140431,510,0,40,2,rk,0,,1,1938-09-18,86,1043,2025-01-01,0,4,9,998,9
136800,136800,79906,2025-06-30,0,0,742,5,67071,35192721,440,0,40,2,oa,0,,1,1954-07-13,71,854,2025-01-01,0,2,1,0,1
139336,139336,20792,2025-06-30,0,0,758,156,67061,12350241,130,0,40,2,ev,0,,1,1946-11-30,78,945,2013-04-04,12,3,9,998,9
45031,45031,89858,2025-06-30,0,0,179,17,67059,14120913,730,0,40,2,ev,0,,1,2009-08-07,16,193,2009-08-07,16,1,9,998,9
35550,35550,157470,2025-06-30,0,0,137,85,67059,13271111,720,0,40,2,oa,137,,3,2021-05-23,4,51,2024-08-15,1,1,9,998,9
88155,88155,174884,2025-06-30,0,0,431,161,67067,52130532,230,0,40,2,ev,0,,1,1999-01-05,26,320,2022-07-18,3,2,9,998,9
139052,139052,88815,2025-06-30,0,0,758,144,67061,12350641,130,0,40,1,rk,125,,3,1990-03-24,35,425,2019-03-14,6,2,2,125,3
100289,100289,74648,2025-06-30,0,0,523,16,67067,41131531,310,0,40,2,ev,0,,1,1942-01-14,83,1004,2025-01-01,0,3,9,998,9
155378,155378,11831,2025-06-30,0,0,848,28,67061,12210342,120,0,40,2,oa,476,,3,1956-10-31,68,826,2025-01-01,0,2,1,0,2
38135,38135,142552,2025-06-30,0,0,145,85,67059,11140121,110,0,40,2,oa,273,,3,1992-12-26,32,392,2022-08-23,3,1,9,998,9
44774,44774,1577,2025-06-30,0,0,177,2,67059,14120821,730,0,40,1,ev,0,,1,1970-01-31,55,667,1970-01-31,55,1,9,998,9
49359,49359,137137,2025-06-30,0,0,196,128,67063,15210431,610,0,40,2,so,154,,3,1965-12-01,59,717,2018-10-01,6,1,9,998,9
77255,77255,127315,2025-06-30,0,0,362,45,67065,51110712,210,0,40,2,rk,0,,1,2017-01-26,8,103,2017-01-26,8,1,9,998,9
60439,60439,180889,2025-06-30,0,0,255,35,67069,21211141,510,0,40,1,so,154,,3,1987-07-01,38,458,2024-05-15,1,1,9,998,9
159319,159319,105659,2025-06-30,0,0,869,8,67071,31350931,420,0,40,1,rk,0,137.0,2,2010-11-15,14,178,2010-11-15,14,1,9,998,9
92469,92469,54392,2025-06-30,0,0,459,1,67069,22170531,520,0,40,2,ev,0,444.0,2,1989-08-02,36,433,2013-08-28,12,1,9,998,9
165493,165493,175109,2025-06-30,0,0,900,17,67063,15210321,610,0,40,2,oa,130,,3,2003-02-10,22,271,2025-06-15,0,5,9,998,9
11613,11613,66213,2025-06-30,0,0,106,19,67069,21121042,510,0,40,2,ev,0,,1,1994-08-03,31,373,2001-03-12,24,1,9,998,9
42615,42615,89834,2025-06-30,0,0,169,104,67063,15270531,610,0,40,2,rk,0,,1,1969-01-03,56,680,1991-06-29,34,1,9,998,9
129865,129865,98435,2025-06-30,0,0,698,12,67059,11150331,110,0,40,2,oa,163,,3,1984-02-18,41,498,1999-01-01,26,2,1,163,3
171317,171317,87988,2025-06-30,0,0,933,9,67063,13260821,720,0,40,1,oa,125,,3,1979-05-21,46,555,2014-05-19,11,2,2,125,3
135779,135779,10781,2025-06-30,0,0,728,70,67059,11140241,110,0,40,1,rk,0,125.0,2,2008-03-28,17,209,2008-03-28,17,1,9,998,9
158159,158159,74784,2025-06-30,0,0,85,19,67063,15220541,610,0,40,1,ev,0,,1,1949-01-09,76,920,1949-01-09,76,2,2,0,1
66110,66110,18172,2025-06-30,0,0,289,38,67063,15110341,620,0,40,1,oa,0,,1,1991-11-12,33,406,2013-03-30,12,2,2,0,1
154736,154736,47295,2025-06-30,0,0,847,29,67069,23440113,530,0,40,2,oa,0,,1,1948-03-30,77,929,1948-03-30,77,2,1,0,1
53498,53498,139798,2025-06-30,0,0,219,18,67059,11160141,110,0,20,1,ev,0,,1,2019-05-03,6,76,2019-05-03,6,1,9,998,9
29429,29429,170238,2025-06-30,0,0,1181,6,67061,12320641,130,0,40,1,rk,0,,1,1977-03-06,48,582,2024-03-01,1,1,9,998,9
6202,6202,1691,2025-06-30,0,0,102,27,67069,22140511,520,0,40,2,rk,0,,1,1930-02-10,95,1147,1930-02-10,95,3,9,998,9
148930,148930,170349,2025-06-30,0,0,805,20,67063,15280411,630,0,40,1,rk,0,,1,2015-11-07,9,118,2022-08-26,3,1,9,998,9
97655,97655,130826,2025-06-30,0,0,484,38,67065,51211821,220,0,40,1,oa,438,,3,1993-07-01,32,386,2018-12-01,6,5,9,998,9
5720,5720,103192,2025-06-30,0,0,1026,1,67069,21140131,510,0,40,2,rk,0,,1,2010-05-25,15,183,2017-08-27,8,1,9,998,9
93403,93403,56866,2025-06-30,0,0,469,12,67067,41240821,330,0,40,1,rk,0,,1,1960-07-29,65,781,1960-07-29,65,2,2,0,1
54753,54753,83095,2025-06-30,0,0,224,49,67063,13120321,710,0,40,1,oa,0,283.0,2,2006-01-31,19,235,2006-01-31,19,1,9,998,9
164358,164358,64484,2025-06-30,0,0,896,92,67063,13260631,720,0,40,1,oa,125,,3,1990-02-13,35,427,2012-07-01,13,2,2,125,3
166560,166560,84750,2025-06-30,0,0,907,59,67061,12240211,120,0,40,2,oa,0,238.0,2,2007-03-09,18,222,2007-03-09,18,1,9,998,9
164869,164869,99170,2025-06-30,0,0,898,2,67061,12330241,130,0,40,1,so,150,,3,1976-02-04,49,595,2010-11-01,14,2,2,150,3
147630,147630,102552,2025-06-30,0,0,798,6,67065,41120611,310,0,40,1,oa,163,,3,1964-08-27,61,732,2009-02-02,16,2,2,998,9
78543,78543,52830,2025-06-30,0,0,368,5,67061,12130211,210,0,40,1,rk,0,,1,1952-05-23,73,879,2025-01-01,0,4,9,998,9
91406,91406,9616,2025-06-30,0,0,451,33,67065,51110311,210,0,40,1,oa,0,,1,1948-12-26,76,920,1948-12-26,76,2,2,0,1
86613,86613,96114,2025-06-30,0,0,428,44,67065,51350332,220,0,40,2,ev,0,,1,1973-06-22,52,626,2004-06-06,21,2,1,998,9
173244,173244,27308,2025-06-30,0,0,948,56,67071,31360131,430,0,40,1,oa,0,,1,1989-06-09,36,435,2008-10-01,16,1,9,998,9
103654,103654,95334,2025-06-30,0,0,546,86,67059,11230531,110,0,40,1,oa,0,438.0,2,1966-07-01,59,710,2005-07-01,20,4,9,998,9
17541,17541,166106,2025-06-30,0,0,1100,5,67069,21130531,510,0,40,2,oa,336,,3,1995-06-04,30,363,2025-03-01,0,1,9,998,9
122530,122530,38498,2025-06-30,0,0,663,50,67067,41310132,240,0,40,1,oa,0,,1,1971-08-07,54,649,1991-07-25,34,4,9,998,9
90834,90834,17090,2025-06-30,0,0,448,25,67063,13240412,720,0,40,1,so,163,,3,1992-07-17,33,398,1992-07-17,33,2,2,163,3
35266,35266,143647,2025-06-30,0,0,137,46,67063,13170141,720,0,40,2,so,166,,3,1966-03-02,59,714,2025-05-28,0,5,9,998,9
141726,141726,144870,2025-06-30,0,0,760,29,67071,35120121,440,0,40,2,oa,0,,1,1997-04-28,28,340,2024-04-26,1,2,1,163,2
157559,157559,53191,2025-06-30,0,0,857,18,67071,31411631,420,0,40,2,oa,0,,1,1958-02-18,67,810,1981-07-15,44,2,1,0,1
49091,49091,64298,2025-06-30,0,0,192,54,67059,14120813,730,0,40,1,so,163,,3,1971-10-03,53,647,2001-12-14,23,2,2,163,3
93885,93885,134916,2025-06-30,0,0,469,16,67067,41240822,330,0,40,1,oa,122,,3,2016-04-02,9,113,2019-03-01,6,1,9,998,9
93317,93317,10281,2025-06-30,0,0,468,20,67067,52122021,230,0,40,1,oa,0,,1,1946-05-26,79,951,2025-01-01,0,2,2,0,1
138878,138878,71783,2025-06-30,0,0,758,135,67061,12260821,120,0,40,1,rk,0,,1,1934-02-16,91,1099,1945-10-12,79,2,2,0,1
71539,71539,102073,2025-06-30,0,0,333,20,67071,31470421,430,0,40,1,oa,0,163.0,2,2009-09-13,16,192,2009-09-13,16,1,9,998,9
74792,74792,150821,2025-06-30,0,0,350,22,67067,52120131,230,0,40,1,rk,0,,1,2015-07-23,10,121,2020-08-15,5,1,9,998,9
47841,47841,59295,2025-06-30,0,0,184,18,67069,22121312,520,0,40,1,oa,0,163.0,2,1998-10-09,26,323,1998-10-09,26,1,9,998,9
141459,141459,9774,2025-06-30,0,0,759,52,67067,41210723,330,0,40,1,oa,0,,1,1946-11-10,78,946,2025-01-01,0,2,2,0,1
49432,49432,172277,2025-06-30,0,0,196,136,67063,15210431,610,0,40,1,oa,436,,3,1979-06-25,46,554,2024-12-06,0,1,9,998,9
104524,104524,100470,2025-06-30,0,0,550,16,67067,41311231,240,0,40,2,rk,152,,3,1983-01-05,42,512,2008-05-01,17,1,9,998,9
108424,108424,55362,2025-06-30,0,0,573,7,67065,41440511,240,0,40,2,oa,0,152.0,2,1981-02-15,44,535,2012-07-20,13,4,9,998,9
91722,91722,75176,2025-06-30,0,0,454,34,67067,41220331,330,0,40,1,oa,0,,1,1951-05-15,74,892,1978-06-09,47,2,2,0,1
60328,60328,87990,2025-06-30,0,0,255,19,67069,21110341,510,0,40,2,rk,137,,3,1951-12-21,73,884,2014-06-01,11,3,9,998,9
40490,40490,74836,2025-06-30,0,0,152,22,67067,41150321,310,0,40,1,oa,0,,1,1951-05-01,74,892,1993-01-16,32,2,2,0,1
75688,75688,35603,2025-06-30,0,0,355,44,67065,51320431,220,0,40,2,so,0,,1,1992-04-23,33,400,1992-04-23,33,2,1,998,9
111170,111170,116005,2025-06-30,0,0,589,61,67069,21231232,510,0,40,2,so,0,,1,1991-03-23,34,413,2023-10-11,1,1,9,998,9
151320,151320,174942,2025-06-30,0,0,827,44,67061,12230131,120,0,40,2,oa,150,,3,2022-06-26,3,38,2022-06-26,3,1,9,998,9
112918,112918,39188,2025-06-30,0,0,59,140,67071,31130121,410,0,40,2,oa,0,232.0,2,2012-05-30,13,159,2014-02-01,11,1,9,998,9
80,80,44912,2025-06-30,0,0,1001,5,67063,15130521,620,0,40,1,oa,153,,3,1935-07-03,90,1082,2000-08-15,25,2,2,153,3
46300,46300,35499,2025-06-30,0,0,17,7,67071,31140721,410,0,40,2,oa,0,,1,1969-03-31,56,677,1987-08-03,38,2,1,0,1
146811,146811,75427,2025-06-30,0,0,792,20,67071,31350811,420,0,40,1,oa,0,,1,1948-01-20,77,931,1987-09-30,37,2,2,0,1
152210,152210,35754,2025-06-30,0,0,832,10,67063,15230141,610,0,40,1,rk,137,,3,1993-07-14,32,386,1993-07-14,32,2,2,137,3
117565,117565,72198,2025-06-30,0,0,621,8,67065,51330841,220,0,40,2,oa,0,,1,1967-09-12,58,696,1999-04-26,26,2,1,0,1
30638,30638,126679,2025-06-30,0,0,1199,13,67061,12330731,130,0,40,2,ev,0,,1,1985-10-19,39,478,2017-08-15,8,2,1,0,1
46271,46271,115297,2025-06-30,0,0,17,69,67071,31171111,410,0,40,1,oa,0,,1,1989-04-26,36,436,2016-09-16,9,2,2,0,1
86565,86565,90255,2025-06-30,0,0,428,20,67065,51350331,220,0,40,1,rk,0,,1,1965-11-01,59,718,2002-09-01,23,4,9,998,9
20970,20970,88305,2025-06-30,0,0,1124,23,67071,31171611,410,0,40,2,oa,0,,1,1970-03-18,55,665,1970-03-18,55,2,1,0,1
89353,89353,157950,2025-06-30,0,0,438,42,67059,11161231,110,0,40,1,so,122,,3,1996-10-15,28,347,2021-02-25,4,1,9,998,9
6543,6543,107372,2025-06-30,0,0,1034,5,67067,41241121,330,0,40,1,ev,0,,1,1989-10-23,35,430,2011-10-01,13,1,9,998,9
3342,3342,29073,2025-06-30,0,0,1019,105,67063,15250311,610,0,40,1,so,163,,3,1964-02-28,61,738,1980-10-08,44,2,2,998,9
80849,80849,98610,2025-06-30,0,0,385,61,67069,22161231,520,0,40,1,rk,0,130.0,2,2005-01-24,20,247,2005-01-24,20,1,9,998,9
88194,88194,24146,2025-06-30,0,0,431,175,67067,52130421,230,0,40,1,oa,0,,1,1993-03-10,32,390,1993-03-10,32,2,2,0,1
34654,34654,68242,2025-06-30,0,0,135,6,67063,15831011,630,0,40,1,rk,0,137.0,2,2002-05-10,23,280,2002-05-10,23,1,9,998,9
157342,157342,16620,2025-06-30,0,0,852,14,67071,35192121,440,0,40,2,oa,0,,1,1955-07-05,70,842,1988-07-15,37,2,1,0,1
20498,20498,113992,2025-06-30,0,0,1117,2,67065,41120331,310,0,40,1,ev,0,,1,1975-11-16,49,598,2015-04-30,10,4,9,998,9
4395,4395,147661,2025-06-30,0,0,1019,28,67063,15120831,620,0,40,1,rk,0,,1,2022-07-11,3,38,2023-10-01,1,1,9,998,9
70355,70355,163655,2025-06-30,0,0,317,82,67059,14170312,730,0,40,1,oa,125,,3,1961-06-15,64,771,2024-05-20,1,5,9,998,9
94989,94989,29365,2025-06-30,0,0,474,88,67065,51380121,220,0,40,2,ev,0,,1,2000-04-25,25,304,2000-04-25,25,1,9,998,9
